id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2272343,Gorgeous Large Victorian NOPA Home ,11601787,Rob,,Haight Ashbury,37.774224885223866,-122.44628377412354,Entire home/apt,400,3,25,2015-07-12,1.32,1,297
4235888,Casa Magnifico,15399047,Peter,,Haight Ashbury,37.76270055653989,-122.45135561034508,Entire home/apt,559,1,5,2015-08-09,0.47,6,359
4432153,Large pvt bedroom in Haight-Ashbury,22740583,Greg,,Haight Ashbury,37.77126391041069,-122.4481727583351,Private room,103,1,6,2015-06-14,0.63,3,309
4774580,Gorgeous Huge Bedroom in Haight,1749583,Stephanie,,Haight Ashbury,37.77269806318165,-122.4467970536033,Private room,89,3,1,2015-07-01,0.47,1,95
7544906,One bedroom in Haight-Ashbury,7098147,Maïa,,Haight Ashbury,37.771901996811835,-122.44968623476002,Entire home/apt,100,1,0,,,1,5
794649,Beautiful room in Haight Victorian ,4152894,Gena&Faina&Jon,,Haight Ashbury,37.77044855562841,-122.44299550652306,Private room,150,3,30,2015-07-26,1.25,2,329
7220086,Soaring Townhouse in heart of SF!,37377039,,,Haight Ashbury,37.775312564316145,-122.4394760338352,Entire home/apt,350,2,3,2015-08-31,3,1,25
5480080,Modern 1BD private apartment,7628795,,,Haight Ashbury,37.77548744458475,-122.43834913661115,Entire home/apt,299,3,2,2015-05-26,0.57,1,8
896938,Cole Valley Charm!  ,4401321,Beth,,Haight Ashbury,37.763747659203794,-122.4496131762221,Private room,77,1,145,2015-08-16,4.58,3,312
4182555,The Lady Di Annex,11792056,Chris,,Haight Ashbury,37.775673760775774,-122.44086560630966,Entire home/apt,185,3,39,2015-08-25,3.73,2,292
4729656,1BR in NOPA near Haight & Alamo Sq,4168170,Oscar,,Haight Ashbury,37.7743342037183,-122.44164587359619,Entire home/apt,150,2,0,,,1,0
7937819,Stunning Restored Victorian Home,7234173,Clayton,,Haight Ashbury,37.771099506344726,-122.45166802075619,Private room,199,1,0,,,1,42
6957711,"Great Bedroom with Bed, Desk & View",18605299,Isaac,,Haight Ashbury,37.77559081618691,-122.4459017589404,Private room,80,2,1,2015-07-19,0.65,1,244
1416460,Haight Ashbury Flat,1292720,Tim,,Haight Ashbury,37.77121321625942,-122.44745924902875,Entire home/apt,300,2,9,2015-08-07,0.68,1,178
3939307,1 Bedroom Apt in Lower Haight,4731822,Desa,,Haight Ashbury,37.77092915072173,-122.4393398495199,Entire home/apt,175,1,0,,,1,243
1546856,Sunny 2 Bdrm Haight Ashbury Gem,8243490,Frank,,Haight Ashbury,37.76916408376148,-122.4462795584629,Entire home/apt,290,2,6,2014-10-14,0.35,1,304
1186228,"Lovely, Bright Rm. in Edwardian Apt",4401321,Beth,,Haight Ashbury,37.76317168199759,-122.4485368052185,Private room,107,1,25,2015-07-21,1.03,3,305
7052024,Cheerful Cole Valley 1BD,2051531,Marguerite,,Haight Ashbury,37.7652502984662,-122.45038097636413,Entire home/apt,130,2,1,2015-08-16,1,1,26
8132541,Quiet Space Close to Cole Valley,15901211,Otto,,Haight Ashbury,37.76885073404163,-122.44586966261215,Private room,155,1,0,,,2,329
3480260,HackerHome - SF Buena Vista: bunk 2,43806,,,Haight Ashbury,37.771397730889134,-122.43768273638402,Shared room,50,30,8,2015-05-05,0.58,1,323
563887,"Cole Vly House, quiet street views",2772791,Bob,,Haight Ashbury,37.75988402508997,-122.45027212262168,Entire home/apt,350,5,12,2015-08-11,0.32,1,244
3480210,HackerHome - SF Buena Vista: bunk 1,43806,,,Haight Ashbury,37.769635081176716,-122.43794395190656,Shared room,70,30,12,2015-07-14,0.86,1,365
5320351,Cozy Private Room in NOPA Edwardian,4730499,Maryam,,Haight Ashbury,37.774748258642305,-122.44211950473496,Private room,92,1,3,2015-08-31,3,1,166
1961535,Cole Retreat 1 BR,38836,Bernat,,Haight Ashbury,37.76405361857794,-122.45053220902555,Entire home/apt,183,3,22,2015-08-19,1.06,32,176
3052906,Private room in Haight Ashubry,1864790,Igor,,Haight Ashbury,37.76747605986213,-122.44767710984594,Private room,100,1,10,2014-08-24,0.69,1,76
3904810,Sweeping Victorian 1br near GG Park,20222171,,,Haight Ashbury,37.77538890171009,-122.44182129969604,Entire home/apt,135,2,20,2015-08-10,1.61,1,270
1053945,Victorian Garden / City Living ,5803665,Jacqui,,Haight Ashbury,37.77060059098784,-122.45074461584915,Entire home/apt,150,3,63,2015-08-22,2.24,1,121
5762600,nice room in the upper haight,753943,Stephan,,Haight Ashbury,37.770042885631526,-122.44575013723279,Private room,85,1,1,2015-03-31,0.19,1,135
857657,Heart of SF: Haight St Chalet: 2bd,1503851,Matthew,,Haight Ashbury,37.76998466761211,-122.4515408164134,Entire home/apt,215,2,16,2015-08-10,0.52,1,284
6001463,Sunny & Cozy apartment in NOPA,2834275,Daphnée & Mike,,Haight Ashbury,37.77353717815843,-122.43774296412819,Entire home/apt,169,2,0,,,1,7
955071,In The Heart of Haight/Ashbury #1,4677165,Ashirvadam,,Haight Ashbury,37.770325174291585,-122.4491012051399,Private room,69,1,105,2015-08-29,3.59,6,312
70185,Classic Victorian in Ideal Location,349322,Jaime,,Haight Ashbury,37.76629490097711,-122.4474438606795,Entire home/apt,215,2,18,2015-08-19,0.35,1,322
2494931,Cozy Apartment with a View!,10152085,Taylor,,Haight Ashbury,37.76085234100836,-122.44735626549203,Entire home/apt,300,2,25,2015-08-31,1.62,1,319
332781,Lovely Private Space in Music Room ,1131370,Gina,,Haight Ashbury,37.77428056581506,-122.44735948944418,Private room,85,1,19,2014-12-15,0.75,2,307
7666482,Zen Living 2bd/2ba in NOPA,12417372,Paul,,Haight Ashbury,37.77215252269253,-122.4449985018796,Entire home/apt,220,14,1,2015-08-20,1,1,131
6133906,Welcome to The Jungalow,665101,Bola,,Haight Ashbury,37.77566704713601,-122.44580025930243,Entire home/apt,193,2,1,2015-07-06,0.51,2,347
4851030,Huge room in Haight - $ negotiable,24959426,Hansae,,Haight Ashbury,37.77030929161725,-122.44608322342188,Private room,150,1,0,,,1,220
920942,Spacious 1BD on Panhandle in Haight,3332438,Jocelyn,,Haight Ashbury,37.77162248526842,-122.45057461398797,Private room,99,2,5,2015-07-06,0.32,1,269
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77310912173779,-122.44978613353845,Entire home/apt,125,2,143,2015-08-29,2.90,2,297
265925,"Your Own Private, Cozy Room in Flat",1131370,Gina,,Haight Ashbury,37.77278071912645,-122.44718706636412,Private room,99,1,22,2015-01-31,0.71,2,328
592799,Haight/Ashbury 2-br Victorian flat,2343533,Gabriele,,Haight Ashbury,37.76828938809873,-122.4489383470242,Entire home/apt,111,7,1,2012-09-20,0.03,1,21
5685743,Edwardian 3BR/3BA Apartment,13697375,Peter,,Haight Ashbury,37.7659645955967,-122.44831028776429,Entire home/apt,465,2,2,2015-08-28,2,1,0
330535,Victorian Flat amongst the Trees.,625762,,,Haight Ashbury,37.76892288198338,-122.44614722135277,Entire home/apt,295,30,103,2015-08-17,2.42,2,344
4861044,Beautiful Convenient Alamo Sq Condo,1632578,Destinee,,Haight Ashbury,37.77272635747846,-122.43796588069426,Entire home/apt,349,7,0,,,1,209
4623011,Former B&B in the heart of S.F.,23942099,Robert & Michael,,Haight Ashbury,37.762506988138135,-122.44803053331704,Private room,125,2,3,2015-08-07,1.91,5,348
1280637,Fabulous Designer Cole Valley Flat,1501937,Thorina,,Haight Ashbury,37.76517668165692,-122.44937230523952,Entire home/apt,275,2,5,2015-05-15,0.19,1,209
7859297,Small bedroom in NoPa neighborhood,28257352,Rebecca,,Haight Ashbury,37.77397612488797,-122.43889165153723,Private room,75,1,1,2015-08-30,1,1,183
2558505,Victorian Home.SF's summer of love,13098259,"Emily, John, A+O",,Haight Ashbury,37.771026673490304,-122.45269560361082,Entire home/apt,550,1,3,2014-12-23,0.19,1,245
1346837,"Spacious, City-Central Luxury Apt",2463633,Tony,,Haight Ashbury,37.76121024198551,-122.45042492888865,Entire home/apt,170,2,8,2014-04-23,0.31,2,243
658687,Stunning Centrally Located 4bdr Hse,3322015,Craig,,Haight Ashbury,37.767447709697755,-122.44716075112322,Entire home/apt,525,3,18,2015-08-09,0.68,1,113
691446,SPACIOUS & LUXURIOUS 2-LEVEL CONDO,3534641,Jacques,,Haight Ashbury,37.773967828458694,-122.44615935476723,Entire home/apt,650,3,36,2015-08-31,1.44,1,295
5849626,Large modern private studio in NOPA,7221947,Tiffany,,Haight Ashbury,37.775001583835596,-122.44429779119156,Entire home/apt,240,3,14,2015-08-25,4.88,1,93
6575965,Bright + Cozy in Prime Location,5848360,Karlie,,Haight Ashbury,37.77268738265891,-122.43833342993055,Entire home/apt,207,1,1,2015-08-17,1,1,176
7113061,"Bright, Charming just off Haight",15943211,Alia,,Haight Ashbury,37.77067628513237,-122.45207911755885,Private room,159,5,1,2015-08-10,1,1,32
7482356,"Clean, private room in a big house",350088,Richard,,Haight Ashbury,37.76943157690569,-122.44484012130901,Private room,88,1,13,2015-08-29,11.14,1,15
715754,Stunning Views Near Haight & Castro,3685746,,,Haight Ashbury,37.767205183689974,-122.44586610000032,Entire home/apt,190,30,72,2015-04-10,2.11,2,243
1148625,Private Room in Haight Victorian,6296873,Dennis,,Haight Ashbury,37.76738649404297,-122.44466850355762,Private room,94,2,90,2015-09-01,3.41,1,318
6888361,"Clean, Renovated & Comfy!",7678637,Jonathan,,Haight Ashbury,37.76661404265425,-122.4512405948572,Entire home/apt,160,2,5,2015-08-31,2.54,1,152
4227441,Private Room Bath & Entrance,8812791,Maria,,Haight Ashbury,37.765668701186506,-122.45278428524048,Private room,139,2,45,2015-08-25,4.07,2,141
7968117,Sunny Cole Valley Room,285165,Scott,,Haight Ashbury,37.766604765081375,-122.44717544238559,Private room,75,2,1,2015-08-26,1,1,0
4718622,Modern NOPA Nest!,698337,Emily,,Haight Ashbury,37.774103101353795,-122.44223117865377,Entire home/apt,230,2,5,2015-01-26,0.60,9,346
426558,1BR atop Buena Vista Park with view,6843536,Erika,,Haight Ashbury,37.76575991561526,-122.44442354279195,Entire home/apt,165,2,17,2015-08-16,0.42,1,94
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.77271620117503,-122.44083686596025,Entire home/apt,175,18,7,2014-10-02,0.12,16,346
754117,Amazing flat in Haight Ashbury,3967658,Ryan & Tricia,,Haight Ashbury,37.77186206730385,-122.44726163680015,Entire home/apt,285,3,55,2015-07-17,1.65,1,282
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77222787923736,-122.44985930983516,Private room,90,2,143,2015-08-25,2.96,6,323
21914,A Friendly Hotel Apartment Style,21994,Aaron,,Haight Ashbury,37.76480029761001,-122.45251322942761,Private room,69,7,9,2015-08-13,0.19,6,305
7918,A Friendly Hotel,21994,Aaron,,Haight Ashbury,37.766689597862175,-122.45250461761628,Private room,69,7,13,2015-06-29,0.18,6,342
4030029,"Clean, well-lit private room",10815497,Eric,,Haight Ashbury,37.76350325111489,-122.4477675121194,Private room,150,1,0,,,1,365
4766073,The Red Victorian,24589384,Brittany,,Haight Ashbury,37.76974929385175,-122.45028870762319,Private room,100,1,3,2015-01-01,0.36,1,243
7806162,Private room in the Haight/Ashbury,37688135,Steve,,Haight Ashbury,37.77182917354051,-122.44377619191839,Private room,120,3,2,2015-08-26,2,1,65
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.765510456787375,-122.44945962848026,Private room,116,2,49,2015-08-28,2.56,1,328
1919372,Jewel Box Studio in Hip NoPa,7361314,Art,,Haight Ashbury,37.77570008739193,-122.43847173013019,Entire home/apt,175,2,90,2015-08-31,4.29,1,315
5620514,Charming Victorian Garden Flat,181377,Amy,,Haight Ashbury,37.772896112651935,-122.44867178621543,Entire home/apt,230,1,4,2015-08-10,3.64,1,115
6884320,Charming Haight/Ashbury Victorian,35673371,Laura,,Haight Ashbury,37.76801579255485,-122.45013797307693,Entire home/apt,145,2,7,2015-08-05,2.88,1,0
1101323,Private room on Haight and Ashbury,6050254,Adam,,Haight Ashbury,37.77124707875091,-122.44552189869404,Private room,100,2,12,2015-08-25,0.47,1,358
12042,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.76870562424544,-122.44730923886064,Private room,95,7,4,2015-08-10,0.14,6,335
5632672,4 BR Victorian near Haight/Ashbury,7249327,Judith,,Haight Ashbury,37.77111583925758,-122.44871663212074,Private room,400,3,2,2015-04-11,0.39,2,341
12041,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.770258460663754,-122.44568218370485,Private room,95,7,4,2015-07-02,0.08,6,336
130775,Emergency happy Weekly room-sink/tv,21994,Aaron,,Haight Ashbury,37.76608594076294,-122.45126197318658,Private room,69,7,5,2015-08-03,0.13,6,355
7763272,Haight Ashbury Castle,3116971,Missa,,Haight Ashbury,37.77066911311446,-122.4454240712056,Private room,90,3,0,,,1,0
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76832969611215,-122.44854407228055,Entire home/apt,195,3,90,2015-08-31,1.83,1,317
4183994,Modern Classic Apt. in Cole Valley,237745,Colin,,Haight Ashbury,37.764385401330074,-122.45168509565451,Private room,95,1,1,2014-10-17,0.09,2,357
7204489,Private Room in Charming Victorian,2581487,Natalie,,Haight Ashbury,37.77207520224972,-122.44724816336706,Private room,124,2,0,,,1,31
4932358,Stunning Haight-Ashbury Bedroom!,975780,Adam,,Haight Ashbury,37.770541315887115,-122.44600920067725,Private room,99,17,0,,,1,0
226594,Amazing Cole Valley/Haight Flat,1191853,Steve,,Haight Ashbury,37.76806298315668,-122.4507691870893,Private room,120,1,16,2015-08-10,0.33,2,324
6812162,1 bdrm in beautiful Victorian home,35662871,Julie,,Haight Ashbury,37.76763218706682,-122.45009111892888,Private room,225,2,0,,,1,122
3215063,Room in 4-BR Victorian on Panhandle,6196661,Yael,,Haight Ashbury,37.7720531135272,-122.45131938038622,Private room,116,2,0,,,1,334
4432117,Large pvt bedroom in Haight-Ashbury,22740583,Greg,,Haight Ashbury,37.77123724421089,-122.44970052709293,Private room,103,1,5,2015-03-12,0.62,3,305
466678,Haight Hideaway on a quiet street!,2285814,Justin & Mandy,,Haight Ashbury,37.76768979127914,-122.44628470002009,Entire home/apt,250,1,8,2015-08-09,0.32,1,213
7293926,Haight Studio near Buena Vista Park,38201935,Joe,,Haight Ashbury,37.770606007109535,-122.4458374023634,Entire home/apt,179,2,5,2015-08-30,3.33,2,331
782515,One-of-a-kind Cozy Loft Studio,4127077,Alexa,,Haight Ashbury,37.772954789941956,-122.44308941154517,Entire home/apt,159,1,137,2015-08-11,4.16,1,88
2965351,2 BR Cole Valley Flat,15130772,Lora,,Haight Ashbury,37.762502172387556,-122.44936000843806,Entire home/apt,220,2,13,2015-08-24,0.90,1,5
149996,Private in the Heart of the Haight,722990,Julia,,Haight Ashbury,37.76902675409004,-122.44611488634753,Entire home/apt,235,3,82,2015-08-29,1.73,2,275
269463,Elegant Victorian Flat in Haight ,1244308,Lawrence,,Haight Ashbury,37.76782012336929,-122.453275011038,Entire home/apt,192,2,60,2015-08-25,1.30,1,268
2614362,Ocean Views in Ashbury Heights,13387617,Sydney,,Haight Ashbury,37.76532359667895,-122.44572336898344,Entire home/apt,250,1,0,,,2,353
571042,Darling View Artist's Cottage in SF,1550529,Shannon,,Haight Ashbury,37.768101414488996,-122.43972462971016,Entire home/apt,795,6,4,2012-10-17,0.11,1,36
6451098,3 rooms in ex-b&b in the ❤️ of S.F.,23942099,Robert & Michael,,Haight Ashbury,37.7609047888466,-122.44672820461213,Entire home/apt,350,2,3,2015-07-28,1.36,5,355
1067270,Beautiful Victorian Family Retreat,5112177,Jill,,Haight Ashbury,37.765501389835954,-122.44359095107968,Entire home/apt,325,3,9,2015-07-19,0.34,1,182
8132150,Modern bachelor pad,42942978,Evan,,Haight Ashbury,37.76816943584111,-122.44055075779666,Entire home/apt,200,1,0,,,1,5
7327090,Sunny 2 bedroom close to Panhandle,5326462,Meg,,Haight Ashbury,37.77445239690477,-122.45008848579519,Entire home/apt,350,2,1,2015-08-18,1,1,286
2679262,Charming 2 BD in Cole Valley,1171851,Regan,,Haight Ashbury,37.7695904662507,-122.44436302144813,Entire home/apt,250,2,21,2015-08-27,1.28,1,65
8171889,Amazing Classic 1800's Mansion,4152894,Gena&Faina&Jon,,Haight Ashbury,37.770367144662956,-122.44135132729834,Private room,325,1,0,,,2,12
8145173,"Bright, Classic Pvt. Rm Cole Valley",237745,Colin,,Haight Ashbury,37.76350364788229,-122.45161677906071,Private room,95,1,0,,,2,333
6836555,the ideal living space and location,25857024,Ariel,,Haight Ashbury,37.77525590186119,-122.44758740721362,Entire home/apt,100,14,1,2015-08-01,0.91,1,92
5526235,Beautiful Home in San Francisco,2209141,Ashley,,Haight Ashbury,37.76365580511099,-122.44503005939107,Entire home/apt,630,1,0,,,1,157
1990396,On top of the world!,10264462,Matthew,,Haight Ashbury,37.766130965755345,-122.4428178799461,Entire home/apt,191,3,8,2015-08-18,1.05,1,310
6941379,Historic Haight-Ashbury Victorian,3190405,Alex,,Haight Ashbury,37.77171742502491,-122.45100370165429,Entire home/apt,350,1,3,2015-08-30,1.34,1,355
6837076,Charming 2BR APT in Ashbury Heights,8970891,James,,Haight Ashbury,37.76507577982939,-122.44458374818582,Entire home/apt,250,2,0,,,1,325
3693782,Across from GG Park.Walk EVERYWHERE,9270849,Neela,,Haight Ashbury,37.774266949371174,-122.44680808054349,Entire home/apt,425,1,7,2015-01-15,0.52,2,335
2905851,Heart of the Haight- Attic Room ,722990,Julia,,Haight Ashbury,37.76888353479457,-122.44644632629524,Private room,125,3,9,2015-07-18,0.57,2,325
6289857,Former b&b in the heart of S.F.,23942099,Robert & Michael,,Haight Ashbury,37.76233647395773,-122.4466315331244,Private room,125,2,7,2015-08-17,1.89,5,358
3229488,Xtra Room in San Francisco View Hom,2711732,Keith,,Haight Ashbury,37.76848360425023,-122.43933448904541,Private room,165,1,20,2015-08-15,1.35,4,351
5632516,Cool Haight St. Room,4345752,Andrew,,Haight Ashbury,37.76959527400872,-122.4453830630193,Private room,95,1,2,2015-04-04,0.37,1,147
1074231,Victorian Living in San Francisco,5909809,Purvi,,Haight Ashbury,37.77450042525902,-122.4474749594541,Entire home/apt,145,2,26,2015-08-22,0.92,1,284
8102010,4BR2BA NoPa Home byGolden Gate Park,42522502,David,,Haight Ashbury,37.77329992156918,-122.44511659583354,Entire home/apt,499,3,0,,,1,344
459806,Cozy Cole Valley 1 BR apartment ,2286112,Joe,,Haight Ashbury,37.76457287777136,-122.4505394535417,Entire home/apt,175,5,4,2014-10-02,0.10,1,262
7988278,1 Furnished Private Bedroom in NoPa,42160951,Mahesh,,Haight Ashbury,37.774703720985165,-122.44200124636049,Private room,55,1,1,2015-08-25,1,1,0
2407670,"Heart of city, brand new, park view",2821521,Zach,,Haight Ashbury,37.76966170939002,-122.44747635767702,Private room,120,1,121,2015-08-27,6.49,3,287
7478631,Most Cheerful in Cole Valley,38787416,Kay,,Haight Ashbury,37.762105442187355,-122.45201657617436,Entire home/apt,145,1,0,,,1,248
7825720,Large Duboce Park Studio,32693892,Brian,,Haight Ashbury,37.769935380283506,-122.43652223421422,Shared room,100,1,0,,,1,342
3843704,Spacious room in center of the city,11158868,Andrew,,Haight Ashbury,37.774648922073695,-122.4495673543124,Private room,95,10,0,,,1,350
2738331,1 bdrm Haight Ashbury apt w/ garden,14011603,Flip,,Haight Ashbury,37.768516435474766,-122.44940115085839,Entire home/apt,195,3,36,2015-08-16,2.65,1,308
3488136,A window into Nopa and Alamo Square,1816365,Husain,,Haight Ashbury,37.774516719517045,-122.44096926837024,Entire home/apt,175,3,27,2015-07-18,2.30,1,71
501770,"Modern, High End, New Construction ",2475480,Arthur,,Haight Ashbury,37.77166154671203,-122.43826179823212,Entire home/apt,220,1,91,2015-08-23,2.35,4,310
960593,Haight Mid-town SF. 1 br 3rd floor.,285002,Chuck,,Haight Ashbury,37.77149405212744,-122.43731728175332,Private room,90,1,225,2015-08-30,7.53,1,301
4321720,Modern room with view of Alamo Sq,7628795,Michael And Novita,,Haight Ashbury,37.77469240947981,-122.43956326268159,Private room,165,2,21,2015-08-11,1.97,1,38
5589500,"Top of the World, Rooftop Studio",28566498,Kathy,,Haight Ashbury,37.77131492515371,-122.43976384467642,Entire home/apt,175,3,5,2015-08-18,1.11,1,30
1975404,Owner-Designer Apt in the Haight,10197471,Paul,,Haight Ashbury,37.77033595441144,-122.44043918313565,Entire home/apt,275,2,20,2015-07-31,0.99,1,77
1743201,Comfy King in a restored Edwardian,9177164,Beth,,Haight Ashbury,37.77397226566707,-122.44226144451541,Private room,140,2,5,2015-08-24,4.41,1,286
8036268,Spacious 2 Bed/2 Bath Condo in NoPa,2578124,Bret,,Haight Ashbury,37.76955333053898,-122.43817059411192,Entire home/apt,350,1,0,,,1,3
